MAG,orf,FeGenie_HMM,Shaomei_Type
K_DeepCast_35m_m2_327,Not found,Not found,Not found
M_DeepCast_50m_m2_245,M_DeepCast_50m_m2_245_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10000055_52,Not found,Outer Surface MHC
M_DeepCast_400m_m1_102,Not found,Not found,Not found
K_Offshore_40m_m1_238,Not found,Not found,Not found
M_surface_9_m2_059,Not found,Not found,Not found
M_DeepCast_65m_m2_224,M_DeepCast_65m_m2_224_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000157_97,DFE_0465,Not found
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10006300_2,Cyc2_repCluster3,Not found
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001686_6,MtrC_TIGR03507,Outer Surface MHC in PCC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10007616_2,DFE_0461,Not found
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10008002_4,MtrC_TIGR03507,Outer Surface MHC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001686_13,Not found,PCC porin
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001686_11,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001686_12,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001686_14,Not found,Outer Surface MHC in PCC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10019982_5,Not found,Periplasmic MHC in PCC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10019982_3,Not found,Outer Surface MHC
M_DeepCast_65m_m1_011,M_DeepCast_65m_m1_011_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10019982_4,Not found,Outer Surface MHC
M_DeepCast_65m_mx_140,Not found,Not found,Not found
K_DeepCast_35m_m1_317,Not found,Not found,Not found
M_surface_9_m2_109,M_surface_9_m2_109_TA2MahsurfametaG_9.148617.fna_Ga0194116_10000633_21,FoxZ,Not found
K_DeepCast_0m_m1_088,Not found,Not found,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000013_45,CbcL,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000013_55,MtrA,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000013_56,MtrC_TIGR03507,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000033_35,DFE_0461,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000033_80,,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000173_69,MtrA,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000498_36,DFE_0448,Not found
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000145_18,Not found,Periplasmic MHC in PCC
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000013_144,Not found,Outer Surface MHC
K_DeepCast_65m_m1_022,K_DeepCast_65m_m1_022_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000145_19,Not found,Outer Surface MHC
M_surface_10_m2_188,Not found,Not found,Not found
K_Offshore_80m_m1_157,K_Offshore_80m_m1_157_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003133_11,DFE_0461,Not found
K_Offshore_80m_m1_157,K_Offshore_80m_m1_157_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10022466_2,DFE_0461,Not found
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10025633_3,CbcL,Not found
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10025633_4,CbcL,Outer Surface MHC
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_19,CbcL,Not found
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_22,ImcH,Not found
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_23,CbcL,Not found
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10001554_21,Cyc2_repCluster3,Not found
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_13,643638980 YP_002537145 {omc} hypothetical protein [Geobacter sp. FRC-32: NC_011979],Outer Surface MHC in PCC
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_14,2514223670 filler {omc} Geobacter sulfurreducens CxxxxCH...CXXCH domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_15,2514223671 filler {pc} c(7)-type cytochrome triheme domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10003224_16,2514223672 filler {porin} hypothetical protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],PCC porin
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10012719_6,Not found,Outer Surface MHC
M_DeepCast_400m_m2_062,M_DeepCast_400m_m2_062_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10021348_1,Not found,Outer Surface MHC
K_DeepCast_1200m_m2_283,K_DeepCast_1200m_m2_283_TA2Kig1200mmetaG_2.146192_Ga0194110_10000212_67,DFE_0462,Not found
M_DeepCast_200m_m2_041,Not found,Not found,Not found
M_surface_9_m2_137,Not found,Not found,Not found
K_Offshore_80m_m2_092,K_Offshore_80m_m2_092_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10001862_14,FoxE,Not found
K_Offshore_80m_m2_092,K_Offshore_80m_m2_092_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10005709_8,DFE_0461,Not found
K_Offshore_80m_m2_092,K_Offshore_80m_m2_092_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10024206_2,DFE_0461,Not found
K_DeepCast_150m_m2_167,K_DeepCast_150m_m2_167_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10124209_1,Not found,Outer Surface MHC
M_DeepCast_50m_m2_218,M_DeepCast_50m_m2_218_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10005985_13,DFE_0465,Not found
K_Offshore_80m_m1_039,Not found,Not found,Not found
M_DeepCast_50m_m2_086,M_DeepCast_50m_m2_086_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10027653_5,Cyc2_repCluster3,Not found
K_Offshore_120m_m2_023,Not found,Not found,Not found
M_surface_6_m2_121,M_surface_6_m2_121_TA2MahsurfametaG_6.148656.fna_Ga0194115_10019468_4,FoxZ,Not found
K_DeepCast_150m_m2_257,K_DeepCast_150m_m2_257_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10059600_1,CbcL,Not found
K_DeepCast_150m_m2_257,K_DeepCast_150m_m2_257_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10037667_3,DFE_0449,Outer Surface MHC
K_Offshore_80m_m2_094,Not found,Not found,Not found
M_surface_7_m2_242,Not found,Not found,Not found
M_DeepCast_400m_m1_009,Not found,Not found,Not found
K_DeepCast_100m_m2_162,K_DeepCast_100m_m2_162_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10085430_1,CbcL,Not found
K_DeepCast_100m_m2_162,K_DeepCast_100m_m2_162_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10078157_2,ImcH,Outer Surface MHC
K_DeepCast_100m_m2_162,K_DeepCast_100m_m2_162_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10035100_1,CbcL,Not found
K_DeepCast_100m_m2_162,K_DeepCast_100m_m2_162_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10061258_1,Not found,Outer Surface MHC
K_DeepCast_150m_m2_307,Not found,Not found,Not found
K_DeepCast_35m_m1_027,Not found,Not found,Not found
K_Offshore_80m_m2_102,K_Offshore_80m_m2_102_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10001781_24,MtoA,Not found
K_Offshore_80m_m2_102,K_Offshore_80m_m2_102_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003247_1,MtrC_TIGR03507,Not found
K_Offshore_80m_m2_102,K_Offshore_80m_m2_102_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003247_2,MtrA,Not found
K_Offshore_80m_m2_102,K_Offshore_80m_m2_102_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10006310_2,Not found,Outer Surface MHC
K_Offshore_80m_m2_102,K_Offshore_80m_m2_102_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10006806_14,Not found,Outer Surface MHC
K_Offshore_80m_m2_102,K_Offshore_80m_m2_102_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10013603_6,Not found,Outer Surface MHC
K_DeepCast_250m_m2_056,Not found,Not found,Not found
K_DeepCast_250m_m1_333,K_DeepCast_250m_m1_333_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10047110_2,CbcL,Not found
K_DeepCast_250m_m1_333,K_DeepCast_250m_m1_333_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10001082_4,DFE_0448,Not found
K_DeepCast_250m_m1_333,K_DeepCast_250m_m1_333_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10022848_1,Not found,PCC porin
K_DeepCast_250m_m1_333,K_DeepCast_250m_m1_333_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10185184_2,Not found,PCC porin
K_DeepCast_250m_m1_333,K_DeepCast_250m_m1_333_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10022848_2,Not found,Outer Surface MHC in PCC
K_DeepCast_250m_m1_333,K_DeepCast_250m_m1_333_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10185184_1,Not found,Outer Surface MHC in PCC
K_DeepCast_35m_m1_177,K_DeepCast_35m_m1_177_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10006605_2,DFE_0449,Not found
K_DeepCast_35m_m1_177,K_DeepCast_35m_m1_177_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10014744_2,Not found,Outer Surface MHC
K_DeepCast_35m_m1_177,K_DeepCast_35m_m1_177_TA2KigCa35mmetaG_2.150862.fna_Ga0194129_10056037_1,Not found,Outer Surface MHC
K_DeepCast_35m_m2_271,Not found,Not found,Not found
M_DeepCast_50m_m1_133,Not found,Not found,Not found
M_DeepCast_200m_m2_052,M_DeepCast_200m_m2_052_Ga0194113_10001411_10,DFE_0449,Outer Surface MHC in PCC
M_DeepCast_200m_m2_052,M_DeepCast_200m_m2_052_Ga0194113_10001411_23,FoxY,Not found
M_DeepCast_200m_m2_052,M_DeepCast_200m_m2_052_Ga0194113_10013848_1,FoxY,Not found
M_DeepCast_200m_m2_052,M_DeepCast_200m_m2_052_Ga0194113_10001411_11,Not found,PCC porin
K_DeepCast_150m_m1_387,K_DeepCast_150m_m1_387_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000848_17,EetB,Not found
K_DeepCast_150m_m1_387,K_DeepCast_150m_m1_387_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000848_18,EetA,Not found
M_DeepCast_50m_m1_063,Not found,Not found,Not found
M_surface_10_m2_100,Not found,Not found,Not found
K_Offshore_80m_m2_117,Not found,Not found,Not found
K_Offshore_surface_m2_088,K_Offshore_surface_m2_088_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10005432_7,Not found,Outer Surface MHC
M_surface_9_m1_241,Not found,Not found,Not found
K_DeepCast_100m_m2_241,Not found,Not found,Not found
M_surface_7_m1_001,Not found,Not found,Not found
K_Offshore_80m_m2_081,Not found,Not found,Not found
K_Offshore_80m_m2_079,Not found,Not found,Not found
K_Offshore_40m_m2_139,Not found,Not found,Not found
M_surface_7_m1_048,Not found,Not found,Not found
M_DeepCast_200m_m2_220,Not found,Not found,Not found
M_DeepCast_200m_m2_025,Not found,Not found,Not found
K_Offshore_80m_m2_053,Not found,Not found,Not found
M_DeepCast_50m_m2_117,Not found,Not found,Not found
M_DeepCast_65m_m1_270,M_DeepCast_65m_m1_270_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10078217_1,Cyc2_repCluster2,Not found
M_DeepCast_65m_m1_270,M_DeepCast_65m_m1_270_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10080405_2,MtrA,Not found
K_DeepCast_250m_m2_302,K_DeepCast_250m_m2_302_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10011722_1,CbcL,Not found
K_DeepCast_250m_m2_302,K_DeepCast_250m_m2_302_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10001810_26,CbcL,Not found
K_DeepCast_300m_m2_247,Not found,Not found,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_6,DFE_0465,Outer Surface MHC
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_8,DFE_0463,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_10,DFE_0464,Outer Surface MHC
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_11,DFE_0463,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_12,DFE_0462,Periplasmic MHC in PCC
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10001069_24,ExtC_pcc_lp_cyt,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10001069_26,CbcL,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10036710_3,Cyc2_repCluster3,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10054492_2,Cyc2_repCluster3,Not found
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_13,DFE_0450,Outer Surface MHC
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10002445_7,DFE_0450,Outer Surface MHC
K_DeepCast_250m_m2_231,K_DeepCast_250m_m2_231_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10014421_2,DFE_0461,Not found
K_DeepCast_0m_m1_144,K_DeepCast_0m_m1_144_TA2KigCas0mmetaG_2.148605.fna_Ga0194124_10004424_9,Not found,Outer Surface MHC
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10011057_2,CbcL,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10011057_3,CbcB,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10005869_15,DFE_0464,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10011960_1,DFE_0462,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10016828_4,EetB,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10016828_5,EetA,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10023442_3,DFE_0462,Not found
M_DeepCast_200m_m2_046,M_DeepCast_200m_m2_046_Ga0194113_10029263_2,Not found,Outer Surface MHC
K_DeepCast_1200m_m2_081,Not found,Not found,Not found
M_DeepCast_50m_m2_221,M_DeepCast_50m_m2_221_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10000103_69,FoxZ,Not found
K_DeepCast_100m_m2_305,K_DeepCast_100m_m2_305_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10016191_8,Not found,Outer Surface MHC
K_DeepCast_100m_m2_305,K_DeepCast_100m_m2_305_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10042743_2,Not found,Outer Surface MHC
K_DeepCast_150m_m1_063,Not found,Not found,Not found
K_DeepCast_35m_m1_286,Not found,Not found,Not found
K_Offshore_40m_m1_004,Not found,Not found,Not found
M_surface_6_m1_040,M_surface_6_m1_040_TA2MahsurfametaG_6.148656.fna_Ga0194115_10017752_6,EetB,Not found
K_DeepCast_35m_m1_018,Not found,Not found,Not found
K_Offshore_40m_m2_034,Not found,Not found,Not found
K_Offshore_80m_m2_128,K_Offshore_80m_m2_128_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10001439_34,DFE_0448,Not found
K_Offshore_80m_m2_128,K_Offshore_80m_m2_128_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003715_11,DFE_0449,Not found
K_DeepCast_150m_m1_015,Not found,Not found,Not found
M_DeepCast_100m_m1_067,Not found,Not found,Not found
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003175_16,ImcH,Not found
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003284_13,CbcL,Outer Surface MHC in PCC
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003284_14,CbcL,Not found
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003284_15,CbcL,Not found
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001460_2,CbcL,Not found
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003284_17,2514223672 filler {porin} hypothetical protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],PCC porin
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003284_18,2514223671 filler {pc} c(7)-type cytochrome triheme domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003284_19,2514223670 filler {omc} Geobacter sulfurreducens CxxxxCH...CXXCH domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10010528_3,Not found,Periplasmic MHC in PCC
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10004345_1,Not found,Outer Surface MHC
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10010528_1,Not found,Outer Surface MHC
K_DeepCast_100m_m2_176,K_DeepCast_100m_m2_176_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10161956_1,Not found,Outer Surface MHC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10008952_7,Cyc2_repCluster3,Not found
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002516_26,ExtA_pcc_cyt,Outer Surface MHC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10007312_3,CbcL,Not found
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001525_32,CbcL,Periplasmic MHC in PCC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001525_34,CbcL,Periplasmic MHC in PCC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001525_35,CbcL,Not found
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001525_36,DFE_0449,Periplasmic MHC in PCC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001525_37,DFE_0449,Outer Surface MHC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002142_11,Not found,Periplasmic MHC in PCC
M_DeepCast_65m_m1_265,M_DeepCast_65m_m1_265_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10002142_12,Not found,Outer Surface MHC
K_DeepCast_250m_m2_317,K_DeepCast_250m_m2_317_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10008789_16,FoxY,Not found
M_DeepCast_400m_m1_040,Not found,Not found,Not found
M_DeepCast_200m_mx_001,Not found,Not found,Not found
K_DeepCast_35m_m2_130,Not found,Not found,Not found
M_DeepCast_65m_mx_099,Not found,Not found,Not found
M_DeepCast_400m_m2_325,Not found,Not found,Not found
K_Offshore_80m_m2_115,K_Offshore_80m_m2_115_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000465_70,DFE_0449,Not found
K_Offshore_80m_m2_115,K_Offshore_80m_m2_115_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003161_25,FoxZ,Not found
M_DeepCast_50m_m2_162,M_DeepCast_50m_m2_162_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10036263_2,MtoA,Not found
M_DeepCast_50m_m2_162,M_DeepCast_50m_m2_162_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10067156_2,MtoA,Not found
K_Offshore_120m_m1_194,K_Offshore_120m_m1_194_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10016907_2,Not found,Outer Surface MHC
M_DeepCast_65m_m2_256,Not found,Not found,Not found
K_DeepCast_250m_m2_227,K_DeepCast_250m_m2_227_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10036853_3,CbcL,Not found
K_DeepCast_250m_m2_227,K_DeepCast_250m_m2_227_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10010505_1,DFE_0449,Not found
K_DeepCast_35m_m2_150,Not found,Not found,Not found
K_Offshore_80m_m2_176,Not found,Not found,Not found
K_Offshore_surface_m2_011,Not found,Not found,Not found
K_Offshore_80m_m1_178,K_Offshore_80m_m1_178_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10032317_1,MtoA,Not found
K_Offshore_80m_m1_178,K_Offshore_80m_m1_178_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10032317_2,MtrB_TIGR03509,Not found
K_Offshore_80m_m1_178,K_Offshore_80m_m1_178_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000681_29,FoxZ,Not found
M_surface_8_m2_110,M_surface_8_m2_110_Ga0194117_10006580_7,Not found,Outer Surface MHC
K_Offshore_40m_mx_120,Not found,Not found,Not found
M_DeepCast_65m_m2_268,M_DeepCast_65m_m2_268_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000114_121,DFE_0461,Not found
K_DeepCast_65m_m2_238,Not found,Not found,Not found
M_DeepCast_400m_m1_328,Not found,Not found,Not found
M_DeepCast_200m_m2_208,Not found,Not found,Not found
M_DeepCast_200m_mx_194,Not found,Not found,Not found
K_DeepCast_150m_m2_305,Not found,Not found,Not found
K_Offshore_40m_m2_104,Not found,Not found,Not found
M_surface_9_mx_199,Not found,Not found,Not found
K_DeepCast_150m_m1_356,Not found,Not found,Not found
K_Offshore_80m_m1_195,Not found,Not found,Not found
K_DeepCast_65m_m1_223,K_DeepCast_65m_m1_223_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000136_105,MtoA,Not found
K_DeepCast_65m_m1_223,K_DeepCast_65m_m1_223_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10002929_2,DFE_0461,Not found
K_DeepCast_65m_m1_223,K_DeepCast_65m_m1_223_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10006798_2,Not found,Outer Surface MHC
K_DeepCast_65m_m2_213,Not found,Not found,Not found
M_DeepCast_65m_m2_243,M_DeepCast_65m_m2_243_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10021123_4,FoxZ,Not found
K_DeepCast_250m_mx_298,Not found,Not found,Not found
K_Offshore_80m_m1_206,Not found,Not found,Not found
K_DeepCast_100m_m2_268,K_DeepCast_100m_m2_268_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000324_60,DFE_0449,Not found
K_DeepCast_100m_m2_268,K_DeepCast_100m_m2_268_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002250_4,DFE_0449,Outer Surface MHC in PCC
K_DeepCast_100m_m2_268,K_DeepCast_100m_m2_268_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10019389_2,DFE_0461,Outer Surface MHC
K_DeepCast_100m_m2_268,K_DeepCast_100m_m2_268_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002250_1,Not found,PCC porin
K_DeepCast_100m_m2_268,K_DeepCast_100m_m2_268_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10001337_18,Not found,Outer Surface MHC
K_DeepCast_0m_m2_222,Not found,Not found,Not found
M_DeepCast_65m_mx_077,M_DeepCast_65m_mx_077_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000051_20,DFE_0462,Periplasmic MHC in PCC
M_DeepCast_65m_mx_077,M_DeepCast_65m_mx_077_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000051_23,DFE_0462,Outer Surface MHC
M_DeepCast_65m_mx_077,M_DeepCast_65m_mx_077_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000051_26,DFE_0461,Periplasmic MHC in PCC
